,Title,Time,Link
80,Motley Fool: U.S. Bancorp shares can be had at a discount,"Oct 4, 2020",https://www.dallasnews.com/business/personal-finance/2020/10/04/motley-fool-us-bancorp-shares-can-be-had-at-a-discount/
81,"Stimulus Check Update: Direct Payments Delivered in 4 Waves. Which Wave 
Will Carry Your Check?",4 days ago,https://www.nasdaq.com/articles/stimulus-check-update%3A-direct-payments-delivered-in-4-waves.-which-wave-will-carry-your
82,US Bancorp likely to delay return to office- CEO Andy Cecere ...,"Nov 4, 2020",https://www.bizjournals.com/twincities/news/2020/11/04/u-s-bancorp-ceo-andy-cecere-thinks.html
83,"Consumer Credit Market Outlook- Strategies- Manufacturers- Countries- Type 
and A",10 hours ago,https://news.marketsizeforecasters.com/consumer-credit-market-outlook--str
84,U.S. Bancorp Q4 Earnings Meet Profit Expectations But Miss on Revenue,1 month ago,https://www.fool.com/investing/2021/01/21/us-bancorp-q4-earnings-meet-profit-expectations-bu/
85,Magnetic Buzzers Market to Witness Strong Growth Over 2021 ...,6 days ago,https://ksusentinel.com/2021/03/08/magnetic-buzzers-market-to-witness-strong-growth-over-2021-2027-key-manufacturers-overview-royal-dutch-shell-exxonmobil-british-petroleum-fleetcor-u-s-bancorp-etc/
86,Why Women Need to Save More for Retirement,1 week ago,https://www.nasdaq.com/articles/why-women-need-to-save-more-for-retirement-2021-03-07
87,Kimberly Ellison-Taylor joins U.S. Bancorp Board of Directors,1 month ago,https://www.businesswire.com/news/home/20210127005815/en/Kimberly-Ellison-Taylor-joins-U.S.-Bancorp-Board-of-Directors
88,3 Signs You're Ready to Invest in Bitcoin,1 week ago,https://www.nasdaq.com/articles/3-signs-youre-ready-to-invest-in-bitcoin-2021-03-07
89,US Bancorp opens Luxembourg office- its 10th in Europe ...,"Nov 16, 2020",https://www.bizjournals.com/twincities/news/2020/11/16/u-s-bancorp-luxembourg-office-europe.html
90,CW Bancorp Completes $32.5 Million Subordinated Note ...,2 days ago,https://www.businesswire.com/news/home/20210312005299/en/CW-Bancorp-Completes-32.5-Million-Subordinated-Note-Capital-Raise
91,3 Things to Watch in the Stock Market This Week,1 week ago,https://www.nasdaq.com/articles/3-things-to-watch-in-the-stock-market-this-week-2021-03-07
92,U.S. Bancorp buying large custody book from MUFG Union Bank,"Jan 6, 2021",https://www.americanbanker.com/news/u-s-bancorp-buying-large-custody-book-from-mufg-union-bank
93,Novavax Is Preselling Its Coronavirus Vaccine- but at What Price?,1 week ago,https://www.nasdaq.com/articles/novavax-is-preselling-its-coronavirus-vaccine-but-at-what-price-2021-03-07
94,Why Norwegian Cruise Surged 30.5% in February,1 week ago,https://www.nasdaq.com/articles/why-norwegian-cruise-surged-30.5-in-february-2021-03-07
95,US Bancorp reports fourth quarter 2020 results,1 month ago,https://www.businesswire.com/news/home/20210120005062/en/U.S.-Bancorp-reports-fourth-quarter-2020-results
96,Foreside Acquires JG Advisory Services LLC,5 days ago,https://www.streetinsider.com/Business+Wire/Foreside+Acquires+JG+Advisory+Services+LLC/18098581.html
97,U.S. Bancorp eyes another 15% reduction in branches,"Oct 14, 2020",https://www.americanbanker.com/news/u-s-bancorp-eyes-another-15-reduction-in-branches
98,Truist Financial Corp. stock rises Monday- outperforms market,6 days ago,https://www.marketwatch.com/story/truist-financial-corp-stock-rises-monday-outperforms-market-01615240370-5b10f4465313
99,Is Tilray Stock a Buy?,1 week ago,https://www.nasdaq.com/articles/is-tilray-stock-a-buy-2021-03-07
100,"Zacks: Brokerages Anticipate Jumia Technologies AG (NYSE:JMIA) Will 
Announce Quarterly Sales of $49.45 Million",2 days ago,https://www.marketbeat.com/instant-alerts/nyse-jmia-consensus-analyst-rating-2021-03/
101,U.S. Bancorp sets aside another $1.7 billion for expected ...,"Jul 15, 2020",https://www.startribune.com/u-s-bancorp-sets-aside-another-1-7-billion-for-coronavirus-related-defaults/571774552/
102,"Bancolombia S.A. (NYSE:CIB) Expected to Announce Earnings of -$0.10 Per 
Share",1 day ago,https://www.marketbeat.com/instant-alerts/nyse-cib-consensus-analyst-rating-2021-03/
103,Is Focus Financial Partners a Buy?,1 week ago,https://www.nasdaq.com/articles/is-focus-financial-partners-a-buy-2021-03-07
